step,mloss,gloss,loss
28700.0,0.8775,0.2646,1.1421
28800.0,0.8804,0.2637,1.1441
28900.0,0.8753,0.2644,1.1397
29000.0,0.8806,0.2644,1.145
29100.0,0.8779,0.2644,1.1423
29200.0,0.876,0.2636,1.1396
29300.0,0.8799,0.2633,1.1432
29400.0,0.877,0.2647,1.1417
29500.0,0.8771,0.2645,1.1416
29600.0,0.8734,0.2631,1.1364999999999998
29700.0,0.876,0.263,1.139
29800.0,0.8744,0.2634,1.1378
29900.0,0.8745,0.2624,1.1369
30000.0,0.8763,0.263,1.1393
