step,mloss,gloss,loss
26600.0,0.9285,0.286,1.2145
26700.0,0.9283,0.2853,1.2136
26800.0,0.9278,0.2889,1.2167
26900.0,0.9256,0.2858,1.2114
27000.0,0.9246,0.2864,1.2109999999999999
27100.0,0.9279,0.2855,1.2134
27200.0,0.9288,0.2853,1.2141
27300.0,0.9237,0.2853,1.209
27400.0,0.9244,0.2852,1.2096
27500.0,0.9271,0.2855,1.2126000000000001
27600.0,0.9275,0.2859,1.2134
27700.0,0.9233,0.2849,1.2082
27800.0,0.9266,0.2852,1.2118
27900.0,0.9201,0.2854,1.2055
28000.0,0.9236,0.2849,1.2085
28100.0,0.9288,0.2841,1.2128999999999999
28200.0,0.9238,0.2842,1.208
28300.0,0.9257,0.2854,1.2111
28400.0,0.9292,0.2859,1.2151
28500.0,0.9259,0.2853,1.2111999999999998
28600.0,0.9266,0.2846,1.2112
28700.0,0.9224,0.2841,1.2065000000000001
28800.0,0.925,0.2831,1.2081
28900.0,0.9253,0.2835,1.2088
29000.0,0.9247,0.2839,1.2086
29100.0,0.9248,0.2847,1.2095
29200.0,0.9226,0.2837,1.2063
29300.0,0.9212,0.2831,1.2043
29400.0,0.9234,0.2844,1.2078
29500.0,0.9256,0.2842,1.2098
29600.0,0.9211,0.2828,1.2039
29700.0,0.9204,0.2824,1.2027999999999999
29800.0,0.9244,0.2829,1.2073
29900.0,0.9204,0.2825,1.2029
30000.0,0.9219,0.2824,1.2043
